row_id,lat_deg,lon_deg,report_date,status_id,water_source,water_tech,facility_type,country_name,install_year,installer,pay,status
82479,6.26040339,-10.6830417,05/31/2017,u,Unprotected Shallow Well,,Unimproved,Liberia,,,,
114176,-9.028099955,34.647615858,07/10/2007,y,Surface Water (River/Stream/Lake/Pond/Dam),Tapstand,No facilities,Tanzania,1984.0,UNICEF,Pay when scheme fails,"Enough Water Quantity,"
191047,-0.76642118,31.33317051,09/04/2011,y,Rainwater Harvesting,,Improved,Uganda,2011.0,,,Functional
3028,5.561880274623483,-0.476545812198039,04/16/2015,n,Borehole,Hand Pump - Nira,Improved,Ghana,2011.0,,They do not pay,
492837,6.194812,-10.518686,02/10/2011,n,Protected Shallow Well,Hand Pump - Afridev,Improved,Liberia,2007.0,GoL (incl. LWSC) l w s c,,Broken Down System poorly comstructed
517737,7.30797602,43.30290534,03/27/2014,y,Piped Water,,Improved,Ethiopia,,,,
235419,-26.3969264329671,31.1857241834321,08/20/2014,n,Borehole,Tapstand,Improved,Swaziland,1981.0,,10,Poor water distribution
506110,8.691612,-12.538403,02/15/2012,y,,Tapstand,,Sierra Leone,2005.0,Private Person,No- water is free,but partly damaged
51267,13.113,-5.168,03/10/2013,u,Borehole,Mechanized Pump,Improved,Mali,2012.0,World Vision,,
538015,11.743254,38.00258,04/06/2012,n,,,,Ethiopia,1999.0,CARE,,non functional
52749,14.304,-7.97906,08/08/2014,u,Borehole,Mechanized Pump,Improved,Mali,2014.0,World Vision,,
37502,1.64063151,32.87615722,04/15/2010,n,Borehole,,Improved,Uganda,1950.0,,,Non-Functional
21767,-19.68048667,31.33980507,04/03/2016,u,Surface Water (River/Stream/Lake/Pond/Dam),Rope and Bucket,No facilities,Zimbabwe,,,,
88747,6.062056666666666,-8.128123333333333,05/31/2017,y,Protected Shallow Well,Hand Pump - Afridev,Improved,Liberia,,Private,No payment – its free,Functional (and in use)
488747,7.199375,-9.018388,01/29/2011,n,Borehole,Hand Pump - Afridev,Improved,Liberia,2000.0,ACF (Action Contre la Faim) ACF,No (except possibly comm. collections),Broken Down System Pump broken
234249,-26.3273637806197,31.0105683323845,02/22/2014,y,Protected Spring,Tapstand,Improved,Swaziland,2008.0,,0,Poor water distribution
68642,2.37984647,33.60896696,04/30/2010,y,Borehole,,Improved,Uganda,2008.0,,Water Committee Collects Fees,Functional
331855,-4.173652,15.538701,02/02/2014,y,,,,Congo - Kinshasa,,,,Excellent
458249,5.1180183,6.0030617,11/13/2015,n,Borehole,Mechanized Pump,Improved,Nigeria,,,No,Non-functional Technical breakdown
80599,6.28644493,-10.75021591,05/31/2017,y,Protected Shallow Well,Hand Pump - Afridev,Improved,Liberia,,NGO,Only after system breakdown,Functional (and in use)
569303,0.1760273,34.5507299,08/21/2014,y,Protected Spring,,Improved,Kenya,,,,
101991,-0.85871702,37.56826,07/17/2012,u,Rainwater Harvesting,,Improved,Kenya,2006.0,,,no data the tank need to be replaced with a bigger onr(i.e)10000 liters
129677,-4.99574521847,34.8389894334,10/01/2006,y,Protected Shallow Well,Hand Pump - Nira,Improved,Tanzania,1985.0,TCRS,Not recorded,"Insufficient Water Quantity,"
34085,-18.9677233,48.5625024,10/12/2019,y,Piped Water,,Improved,Madagascar,2019.0,WaterAid,,
177670,0.04828831,29.85788703,07/09/2010,y,,Tapstand,,Uganda,2009.0,,,Functional
534433,11.036967,10.746143,07/30/2015,n,Borehole,Hand Pump,Improved,Nigeria,2013.0,,No,Non-functional Technical breakdown
37494,1.63933783,32.87736201,04/15/2010,n,Rainwater Harvesting,,Improved,Uganda,2007.0,,,Non-Functional
29141,-17.07923913,29.56021834,08/12/2016,n,Borehole,,Improved,Zimbabwe,,,,Non-Functional
425535,6.74015,6.2212133,05/06/2015,n,Borehole,Mechanized Pump,Improved,Nigeria,,,No,Non-functional Technical breakdown
571768,8.73897945210169,0.095349962790499,09/10/2014,y,Borehole,Hand Pump - Afridev,Improved,Ghana,2002.0,,They do not pay,No funds
13307,-17.82925873,28.81273033,03/14/2016,y,Rainwater Harvesting,Rope and Bucket,Improved,Zimbabwe,2011.0,,,Fully Functional
265951,7.45485504,-11.11966719,10/26/2016,n,Protected Shallow Well,Hand Pump - India Mark,Improved,Sierra Leone,2005.0,GOAL,,Broken down Damaged Apron|Damaged Pump|Damaged Concrete
127992,-3.181076742,33.78531742,12/27/2007,n,Surface Water (River/Stream/Lake/Pond/Dam),Tapstand,No facilities,Tanzania,1999.0,MAUWASA,Pay per bucket,"Enough Water Quantity,"
211980,-0.75050523,30.23643635,06/13/2010,y,Protected Spring,,Improved,Uganda,1998.0,,,Functional
21358,-20.04139671,30.1834691,05/23/2016,y,Borehole,Hand Pump,Improved,Zimbabwe,1992.0,,,Fully Functional
149445,1.11857619,34.20586367,04/14/2010,y,Protected Spring,,Improved,Uganda,1992.0,,,Functional
126057,-7.399170961,30.639332158,10/08/2007,n,Borehole,Hand Pump,Improved,Tanzania,1991.0,Government,Never pay,"Seasonal Water Quantity,"
96308,8.41039517,-9.75728524,05/31/2017,y,Protected Shallow Well,Hand Pump - Afridev,Improved,Liberia,,NGO,No payment – its free,Functional (and in use)
187880,-0.02351781,31.87575486,04/19/2010,y,,Tapstand,,Uganda,2004.0,,,Functional
499311,7.50855241,-9.54939691,12/07/2015,n,,Hand Pump,,Liberia,,,,Hand pumps/Number of hand pumps Water preasure dropped
259484,7.945558308195557,-11.716994020942735,08/13/2016,y,,Rope and Bucket,,Sierra Leone,2009.0,,No payment – its free,Functional (and in use) No Damages
396661,5.4300141,7.0991153,02/24/2015,n,Borehole,Mechanized Pump,Improved,Nigeria,,,No,Non-functional Technical breakdown
139054,-11.489343333333332,31.276468333333334,01/21/2012,y,Borehole,Hand Pump - India Mark,Improved,Zambia,2006.0,GRZ,,Yes
47901,6.403518,19.134397,07/18/2020,n,,Hand Pump - India Mark,,Central African Republic,,,,Deactivated pump_problem
514157,6.65672,4.84125,08/25/2015,y,Protected Shallow Well,Mechanized Pump,Improved,Nigeria,2011.0,,No,Functional and in use but in bad shape
476172,9.422306,-11.144153,03/29/2012,y,Protected Shallow Well,Hand Pump - India Mark,Improved,Sierra Leone,2009.0,crs,No- water is free,functional
178247,0.03123101,29.7598519,09/14/2010,y,,Tapstand,,Uganda,1994.0,,,Functional
65429,2.3636594,32.67875952,06/24/2010,y,Borehole,,Improved,Uganda,1976.0,,Water Committee Collects Fees,Functional
199250,-1.16245994,29.99294496,04/22/2010,y,Protected Spring,,Improved,Uganda,1989.0,,,Functional
367815,5.979167873008054,-2.338987478216758,08/30/2014,y,Borehole,Hand Pump - India Mark,Improved,Ghana,2014.0,,Only when there is a breakdown,
419851,12.9385,6.4671152,04/21/2015,y,Borehole,Hand Pump,Improved,Nigeria,2013.0,,No,Functional (and in use)
87377,6.32429589,-10.66600745,05/31/2017,y,Protected Shallow Well,Hand Pump - Afridev,Improved,Liberia,,Private,No payment – its free,Functional (and in use)
512638,7.2589717,5.202015,09/08/2015,y,Borehole,Hand Pump,Improved,Nigeria,,,No,Functional (and in use)
53586,12.85082,-4.89472,04/03/2015,u,Borehole,Mechanized Pump,Improved,Mali,2014.0,World Vision,,
120212,-4.425150203,37.912801118,11/21/2006,n,,,,Tanzania,,Not recorded,Not recorded,"Not recorded Water Quantity, Other"
22915,-20.71375433,31.10241048,04/08/2016,y,Unprotected Shallow Well,Rope and Bucket,Unimproved,Zimbabwe,1987.0,,,Fully Functional
77575,6.99432272,-9.46102639,05/31/2017,y,Protected Spring,,Improved,Liberia,,Government,No payment – its free,Functional (and in use)
102220,-0.52347398,37.522732,10/25/2012,y,Unprotected Shallow Well,Rope and Bucket,Unimproved,Kenya,2000.0,,no payment,Functional and in use The point requires improvement
131447,-5.03723271262,32.232359373,10/22/2005,n,Protected Shallow Well,Hand Pump - Nira,Improved,Tanzania,1980.0,Local government,Not recorded,"Enough Water Quantity,"
491497,6.438674,-10.501047,01/27/2011,y,Protected Shallow Well,Hand Pump - Afridev,Improved,Liberia,2009.0,Life water,,Working and protected Not damaged
498860,4.67049222,-8.23944931,12/01/2015,y,,Hand Pump,,Liberia,,,,
76950,1.82449163,33.54480009,05/06/2013,y,Undefined Shallow Well,,Unknown,Uganda,1970.0,,Water Committee Collects Fees,Functional
52373,13.99378,7.06925,06/13/2014,u,Borehole,Mechanized Pump,Improved,Niger,2008.0,World Vision,,
158489,0.80005207,32.89475505,04/19/2010,n,Undefined Shallow Well,,Unknown,Uganda,2005.0,,Water Committee Collects Fees,Non-Functional
229485,-25.9298388334241,31.7190351988021,01/18/2014,n,Borehole,Tapstand,Improved,Swaziland,2006.0,,20,Lack of financial resources
206269,-0.74955757,29.69286101,04/27/2010,y,Rainwater Harvesting,,Improved,Uganda,2007.0,,,Functional
415902,7.6096003,5.0066661,01/27/2015,y,Borehole,Hand Pump,Improved,Nigeria,,,No,Functional (and in use)
105713,-6.96895643795,36.4006598809,01/26/2005,y,Undefined Spring,Tapstand,Unknown,Tanzania,2000.0,Private,Not recorded,"Insufficient Water Quantity,"
388954,9.970257,8.958022,01/10/2015,n,Borehole,Hand Pump,Improved,Nigeria,2008.0,,No,Non-functional Technical breakdown
452241,10.706225,7.7528217,10/27/2015,n,Borehole,Hand Pump,Improved,Nigeria,,,No,Non-functional Technical breakdown
245943,-26.4817499143805,31.3331728063618,07/31/2014,y,Borehole,Tapstand,Improved,Swaziland,2005.0,,25,
263756,7.86482071,-11.20458426,10/03/2016,y,,Rope and Bucket,,Sierra Leone,2013.0,,No payment – its free,Functional (and in use) No Damages
221973,8.616375126946727,-13.171378251553485,09/15/2016,y,Protected Shallow Well,Hand Pump - India Mark,Improved,Sierra Leone,2016.0,Religious Group,Only after system breakdown,Functional (and in use) No Damages
149139,1.00441458,34.2569859,04/14/2010,y,Protected Spring,,Improved,Uganda,2002.0,,,Functional
144107,1.03989531,33.10575531,06/18/2010,y,Borehole,,Improved,Uganda,2006.0,,Water Committee Collects Fees,Functional
90425,8.42471954,-9.74954574,05/31/2017,y,Borehole,Hand Pump - Afridev,Improved,Liberia,,Government,No payment – its free,Functional (and in use)
102477,-0.43237701,37.541954,03/04/2013,y,Surface Water (River/Stream/Lake/Pond/Dam),Rope and Bucket,No facilities,Kenya,,,no payment,Functional and in use
218284,11.84746231,38.13037346,04/06/2013,y,Undefined Shallow Well,,Unknown,Ethiopia,,MWA-CARE,,
39852,4.19837,33.50183,01/23/1980,y,Borehole,,Improved,South Sudan,,,,operational
262744,7.87300388,-11.34785532,10/29/2016,y,Protected Shallow Well,Hand Pump - India Mark,Improved,Sierra Leone,2013.0,Other,No payment – its free,Functional (and in use) No Damages
50680,12.308,37.208,07/17/2013,u,Borehole,Mechanized Pump,Improved,Ethiopia,2012.0,World Vision,,
102199,-0.45886001,37.468777,10/25/2012,y,,Rope and Bucket,,Kenya,1960.0,,no payment,Functional and in use requires protection and fencing
476592,8.05976,-11.264371,11/03/2012,y,,Tapstand,,Sierra Leone,1989.0,United Nations (UN),No- water is free,functional
40152,5.51,34.783889,04/07/2005,y,Borehole,Hand Pump - India Mark,Improved,South Sudan,,,,operational
456881,6.6776486,8.7394757,08/27/2015,y,Borehole,Hand Pump,Improved,Nigeria,2007.0,,No,Functional (and in use)
8324,2.51557571,30.83605302,08/19/2013,y,Borehole,,Improved,Uganda,2010.0,,,Functional
117355,-2.7002913,30.1723292,04/06/2007,y,Undefined Spring,,Unknown,Tanzania,,Water department,Pay monthly,"Enough Water Quantity,"
397688,12.684917,10.31653,01/20/2015,y,Borehole,Hand Pump,Improved,Nigeria,2005.0,,No,Functional (and in use)
244666,-26.4579865020737,31.6126206993308,07/23/2014,y,Borehole,Tapstand,Improved,Swaziland,2005.0,,50,
106371,-9.12429598,35.022404763,10/14/2007,y,Undefined Spring,Tapstand,Unknown,Tanzania,2002.0,Peace Corps,Pay monthly,"Seasonal Water Quantity, Less water for pumping"
212732,-0.6293619,30.09991817,09/08/2010,n,Borehole,,Improved,Uganda,1996.0,,,Non-Functional
204447,-1.22000528,30.87373566,10/09/2010,y,Rainwater Harvesting,,Improved,Uganda,2010.0,,,Functional
430569,7.611985,4.7379967,05/13/2015,n,Borehole,Hand Pump,Improved,Nigeria,,,No,Non-functional Technical breakdown
127813,-3.440332955,33.952874672,12/30/2007,y,Protected Shallow Well,Hand Pump - Nira,Improved,Tanzania,2007.0,Government,Never pay,"Enough Water Quantity,"
128332,-4.27745093749,34.4134746879,11/03/2006,n,Borehole,Hand Pump - Afridev,Improved,Tanzania,1980.0,TCRS,Not recorded,"Insufficient Water Quantity,"
199561,-1.19329947,30.03002191,04/22/2010,y,Protected Spring,,Improved,Uganda,1995.0,,,Functional
18381,-21.11380195,30.26987443,04/14/2016,y,Borehole,Hand Pump,Improved,Zimbabwe,2003.0,,,Fully Functional
411618,7.3579778,3.9066817,01/10/2015,y,Borehole,Mechanized Pump,Improved,Nigeria,2013.0,,No,Functional (but not in use)
29806,-16.79591474,29.08758827,08/14/2016,y,Sand or Sub-surface Dam,Rope and Bucket,Improved,Zimbabwe,,,,Fully Functional
543000,8.435098,-13.28045,12/31/2019,u,Piped Water,,Improved,Sierra Leone,,,,
479150,-8.61861,125.667,04/04/2014,y,Undefined Spring,,Unknown,Timor-Leste,,UNICEF,,Always functioning
252810,8.5960276366429,-12.417708680526443,07/31/2016,y,Protected Shallow Well,Hand Pump - PB Mark II,Improved,Sierra Leone,2007.0,:Don't know,No payment – its free,Functional (and in use) No Damages
17566,-20.47003635,31.2185888,06/28/2016,u,Unprotected Spring,,Unimproved,Zimbabwe,,,,
510200,8.332335,-13.069901,03/03/2012,y,,Tapstand,,Sierra Leone,2007.0,council,No- water is free,but partly damaged
78063,6.33032547,-10.73190451,05/31/2017,u,Unprotected Shallow Well,,Unimproved,Liberia,,,,
301928,-1.962355,30.128676666666667,02/18/2016,n,Piped Water,Tapstand,Improved,Rwanda,2005.0,,,
226135,-26.9223513344083,31.3972787166266,08/06/2015,n,Surface Water (River/Stream/Lake/Pond/Dam),Tapstand,No facilities,Swaziland,2013.0,,10,poor water distribution
405616,12.286075,9.4757479,01/20/2015,y,Borehole,Hand Pump,Improved,Nigeria,2011.0,,No,Functional (and in use)
264305,7.867843961624006,-11.192719716795969,10/01/2016,y,,Tapstand,,Sierra Leone,2014.0,Private,No payment – its free,Functional (and in use) No Damages
261660,7.93510018,-11.491338,08/09/2016,n,,Tapstand,,Sierra Leone,2012.0,Government,,Broken down Damaged Pipe|damage solar
237947,-26.2617768440414,31.7141261042639,02/26/2014,n,Borehole,Tapstand,Improved,Swaziland,2007.0,,10,broken pump
447557,11.987375,9.133105,05/14/2015,n,Protected Spring,Hand Pump,Improved,Nigeria,,,No,Non-functional Technical breakdown
27228,-18.69309426,28.66564334,07/26/2016,y,Borehole,Hand Pump,Improved,Zimbabwe,1935.0,,,Fully Functional
379376,10.840993246898812,-1.316281437265345,08/21/2014,n,Protected Shallow Well,Hand Pump - Nira,Improved,Ghana,2005.0,,They do not pay,No funds
215571,-0.57767217,30.25471252,05/25/2010,y,,Kiosk,,Uganda,,,Water Committee Collects Fees,Functional
570959,8.358897362,-0.058164621,10/30/2014,y,Borehole,Hand Pump - Afridev,Improved,Ghana,2005.0,,They do not pay,Function
392044,12.877793,11.052471,01/21/2015,y,Borehole,Mechanized Pump,Improved,Nigeria,1999.0,,No,Functional (and in use)
212832,-0.80398756,30.22323559,09/13/2011,y,Protected Spring,,Improved,Uganda,2011.0,,Water Committee Collects Fees,Functional
110260,-0.23054799,34.887939,04/27/2012,y,Unprotected Shallow Well,,Unimproved,Kenya,2009.0,,Per Jerrican 20L (Ksh),Functional ( in use)
524022,1.140904688,34.17356853,07/06/2014,u,Protected Spring,,Improved,Uganda,,,,
61809,-1.765542050257752,29.96257101727308,04/20/2017,y,Protected Spring,,Improved,Rwanda,1984.0,,,Poor
20462,-20.69072083,31.69950121,05/05/2016,u,Surface Water (River/Stream/Lake/Pond/Dam),Rope and Bucket,No facilities,Zimbabwe,,,,
144813,0.84794446,33.20278962,06/25/2010,y,Undefined Shallow Well,,Unknown,Uganda,2009.0,,Water Committee Collects Fees,Functional
385761,12.495949,7.4375051,02/06/2015,y,Borehole,Hand Pump,Improved,Nigeria,2014.0,,No,Functional (and in use)
99790,6.208610000000001,-10.547856666666666,05/31/2017,y,Protected Spring,,Improved,Liberia,,Private,No payment – its free,Functional (and in use)
24706,-20.66950587,31.04997616,04/18/2016,y,Borehole,Hand Pump,Improved,Zimbabwe,1971.0,,,Partially Functional
47734,6.587674,17.38,01/25/2019,y,,Hand Pump - India Mark,,Central African Republic,,,,"Problem pump_problem  Usage de roulements  , manche et tuyaux ."
85418,8.427575,-9.740008333333332,05/31/2017,y,Protected Shallow Well,Hand Pump - Afridev,Improved,Liberia,,Government,No payment – its free,Functional (and in use)
443321,11.115634,7.7056454,10/18/2015,n,Borehole,Hand Pump,Improved,Nigeria,,,No,Non-functional Technical breakdown
184936,0.47693386,32.10563568,08/22/2012,n,Undefined Shallow Well,,Unknown,Uganda,2009.0,,,Non-Functional
532693,8.8464283,11.698655,05/08/2015,y,Borehole,Hand Pump,Improved,Nigeria,1987.0,,Yes At breakdown,Functional (and in use)
552778,0.5126615763,34.03330994,03/19/2015,y,Borehole,,Improved,Uganda,,,,
61917,-1.820470482553439,30.024847251981743,04/23/2017,y,Protected Spring,,Improved,Rwanda,2003.0,,,Normal
380146,10.90714586218906,-0.753241012164681,09/03/2014,y,Borehole,Hand Pump - Afridev,Improved,Ghana,1989.0,,They do not pay,Not applicable (no downtime over the last year)
274683,10.849076,39.993099,01/01/2021,y,Undefined Shallow Well,,Unknown,Ethiopia,2008.0,,,
538528,11.784623,38.086114,04/06/2012,y,,,,Ethiopia,1998.0,CARE,,functional
189398,-0.39453115,31.12924616,04/10/2010,n,Borehole,,Improved,Uganda,1996.0,,Water Committee Collects Fees,Non-Functional
453099,10.585815,7.4737467,10/20/2015,n,Borehole,Hand Pump,Improved,Nigeria,,,No,Non-functional Technical breakdown
511182,8.460715,-13.171451,03/14/2012,n,,Kiosk,,Sierra Leone,2010.0,GOAL,No- water is free,broken down
566129,2.03573045,32.74076026,11/23/2014,y,Protected Shallow Well,,Improved,Uganda,1998.0,central_govt,There is a tarrif of 500 paid Per Month,"Improved source, Water is available, Water point has no problem"
276198,10.587779,37.77475,01/01/2021,y,Protected Spring,,Improved,Ethiopia,2007.0,,,
403991,12.325972,8.950335,01/09/2015,y,Borehole,Hand Pump,Improved,Nigeria,2007.0,,No,Functional (and in use)
30684,-17.95504002,29.29915379,06/18/2016,y,Borehole,Hand Pump,Improved,Zimbabwe,1996.0,,,Fully Functional
483870,-17.51865,31.9142,06/10/2014,y,Borehole,Hand Pump,Improved,Zimbabwe,2014.0,,,
13891,-20.75690447,30.30193619,05/04/2017,y,Sand or Sub-surface Dam,,Improved,Zimbabwe,2014.0,,,Fully Functional
47021,5.764157,20.68257,01/26/2018,y,,Hand Pump - Vergnet,,Central African Republic,,,,Yes pump_problem
5387,2.33244653,31.39978087,04/29/2010,n,Undefined Shallow Well,,Unknown,Uganda,2003.0,,,Non-Functional
259267,7.967672647262601,-11.723628726660438,09/22/2016,n,,Rope and Bucket,,Sierra Leone,2000.0,,,Broken down Damaged Well|Damaged Concrete|No well cover
42679,9.145867,27.620633,06/28/2005,n,Borehole,,Improved,South Sudan,,PACT SDN,,needs repairs
569040,-1.1551635724,34.3841137489,04/15/2014,y,Borehole,,Improved,Kenya,,,,
47752,6.728951,17.57199,08/09/2015,y,,Hand Pump - India Mark,,Central African Republic,,,,Yes pump_problem
564845,0.01134314,34.68959489,11/30/2013,y,Unprotected Spring,,Unimproved,Kenya,,,,
574587,9.52177713398056,-0.740376432988268,10/30/2014,n,Borehole,Hand Pump - India Mark,Improved,Ghana,2009.0,,Per basin,
96227,7.182795,-8.826725000000001,05/31/2017,y,Protected Shallow Well,Hand Pump - Afridev,Improved,Liberia,,NGO,No payment – its free,Functional (and in use)
392567,11.2365,10.136408,01/27/2015,y,Borehole,Hand Pump,Improved,Nigeria,2012.0,,No,Functional (and in use)
122361,-6.788272316,37.694959192,11/13/2007,y,Surface Water (River/Stream/Lake/Pond/Dam),Tapstand,No facilities,Tanzania,2006.0,MORUWASA,Pay per bucket,"Insufficient Water Quantity,  tap,get valve,water rationing"
182535,0.7151488,30.71122356,05/26/2010,y,Undefined Shallow Well,,Unknown,Uganda,2006.0,,,Functional
3173,5.399645796071304,-1.458214155582058,02/03/2015,n,Borehole,Hand Pump - Afridev,Improved,Ghana,2011.0,,They do not pay,Water table too low (borehole dry)
417563,10.264978,4.6872287,11/28/2015,n,Borehole,Hand Pump,Improved,Nigeria,1999.0,,No,Non-functional Technical breakdown
